"School"
"Муниципальное казенное общеобразовательное учреждение “Разветьевская средняя общеобразовательная школа Железногорского района Курской области” (307142, Курская область, Железногорский район, п. Тепличный, ул. Лесная)"
"Муниципальное казенное общеобразовательное учреждение “Ржавская основная общеобразовательная школа” Большесолдатского района Курской области (307854, Курская область, Большесолдатский район, д. Ржава, ул. Никольская, д. 49)"
"Муниципальное казенное общеобразовательное учреждение “Ржавская средняя общеобразовательная школа” Пристенского района Курской области (306210, Курская область, Пристенский район, пгт. Кировский, ул. Школьная, д. 17)"
"Муниципальное казенное общеобразовательное учреждение “Розгребельская средняя общеобразовательная школа” Большесолдатского района Курской области (307853, Курская область, Большесолдатский район, с. Розгребли, ул. Школьная, д. 1)"
"Муниципальное казенное общеобразовательное учреждение “Русановская средняя общеобразовательная школа имени Виктора Степановича Шатохина” Черемисиновского района Курской области (306430, Курская область, м.р-н Черемисиновский, с. п. Русановский сельсовет, с. Русаново, д. 16)"
"Муниципальное казенное общеобразовательное учреждение “Рышковская средняя общеобразовательная школа Железногорского района Курской области” (307153, Курская область, Железногорский район, с. Рышково, ул. Молодежная)"
"Муниципальное казенное общеобразовательное учреждение “Сазановская средняя общеобразовательная школа” Пристенского района Курской области (306226, Курская область, Пристенский район, с. Сазановка, ул. Школьная, д. 6)"
"Муниципальное казенное общеобразовательное учреждение “Сеймицкая средняя общеобразовательная школа имени полного кавалера ордена Славы Пикалова Андрея Никитовича” Солнцевского района Курской области (306131, Курская область, Солнцевский район, с. Орлянка, ул. Молодежная, д. 1)"
"Муниципальное казенное общеобразовательное учреждение “Скороднянская средняя общеобразовательная школа” Большесолдатского района Курской области (307840, Курская область, Большесолдатский район, с. Скородное, ул. Новоселовка, д. 11)"
"Муниципальное казенное общеобразовательное учреждение “Снагостская средняя общеобразовательная школа” Кореневского района Курской области (307431, Курская область, Кореневский район, с. Снагость, ул. Красная, д. 26)"
"Муниципальное казенное общеобразовательное учреждение “Советская средняя общеобразовательная школа № 1” Советского района Курской области (306600, Курская область, Советский район, рп. Кшенский, ул. Заводская, д. 7)"
"Муниципальное казенное общеобразовательное учреждение “Советская средняя общеобразовательная школа № 2 имени Героя Советского Союза Ивана Дмитриевича Занина” Советского района Курской области (306600, Курская область, Советский район, рп. Кшенский, ул. Свердлова, д. 37)"
"Муниципальное казенное общеобразовательное учреждение “Солдатская средняя общеобразовательная школа” (306811, Курская область, Горшеченский район, с. Солдатское, ул. Строительная, д. 1-А)"
"Муниципальное казенное общеобразовательное учреждение “Солнцевская средняя общеобразовательная школа имени Героя Советского Союза Королькова Ивана Ивановича” Солнцевского района Курской области (306120, Курская область, Солнцевский район, рп. Солнцево, ул. Первомайская, д. 31)"
"Муниципальное казенное общеобразовательное учреждение “Сосновская средняя общеобразовательная школа имени Героя Советского Союза Якова Михайловича Проскурина” (306820, Курская область, Горшеченский район, с. Сосновка, пер. Школьный, д. 16)"
"Муниципальное казенное общеобразовательное учреждение “Среднеапоченская средняя общеобразовательная школа” (306844, Курская область, Горшеченский район, с. Средние Апочки, ул. Советская, д. 6А)"
"Муниципальное казенное общеобразовательное учреждение “Среднеольшанская средняя общеобразовательная школа” Пристенского района Курской области (306213, Курская область, Пристенский район, с. Средняя Ольшанка, ул. Школьная, д. 51)"
"Муниципальное казенное общеобразовательное учреждение “Средняя общеобразовательная школа № 1 поселка имени Карла Либкнехта” Курчатовского района Курской области (307240, Курская область, Курчатовский район, рп. им. Карла Либкнехта, ул. Пушкина, зд. 13)"
"Муниципальное казенное общеобразовательное учреждение “Средняя общеобразовательная школа № 1 п. Пристень имени Героя Советского Союза М.И. Маханёва” Пристенского района Курской области (306200, Курская область, Пристенский район, рп. Пристень, ул. Почтовая, зд. 56)"
"Муниципальное казенное общеобразовательное учреждение “Средняя общеобразовательная школа № 2 поселка имени Карла Либкнехта” Курчатовского района Курской области (307240, Курская область, Курчатовский район, рп. им. Карла Либкнехта, ул. Кирова, зд. 15)"
"Муниципальное казенное общеобразовательное учреждение “Средняя общеобразовательная школа № 2 пос. Пристень имени Героя Советского Союза И.Е. Плеханова” Пристенского района Курской области (306200, Курская область, Пристенский район, рп. Пристень, ул. Советская, зд. 49)"
"Муниципальное казенное общеобразовательное учреждение “Стакановская средняя общеобразовательная школа имени лейтенанта А.С. Сергеева” Черемисиновского района Курской области (306452, Курская область, м.р-н Черемисиновский, с. п. Стакановский сельсовет, с. Стаканово, д. 24)"
"Муниципальное казенное общеобразовательное учреждение “Старковская средняя общеобразовательная школа” Октябрьского района Курской области (307212, Курская область, Октябрьский район, с. Старково, д. 2)"
"Муниципальное казенное общеобразовательное учреждение “Старобелицкая средняя общеобразовательная школа” (307602, Курская область, Конышевский район, с. Старая Белица)"
"Муниципальное казенное общеобразовательное учреждение “Старолещинская средняя общеобразовательная школа имени Героя Советского Союза Гривцова Александра Ивановича” Солнцевского района Курской области (306133, Курская область, Солнцевский район, д. Большая Козьмодемьяновка, ул. Молодежная, д. 4)"
"Муниципальное казенное общеобразовательное учреждение “Студенокская средняя общеобразовательная школа Железногорского района Курской области” (307148, Курская область, м.р-н Железногорский, с. п. Студенокский сельсовет, д. Студенок, ул. Советская, зд. 11 А)"
"Муниципальное казенное общеобразовательное учреждение “Субботинская средняя общеобразовательная школа имени полного кавалера ордена Славы Голенищева Виктора Федотовича” Солнцевского района Курской области (306132, Курская область, Солнцевский район, с. Субботино, пер. Школьный, д. 4)"
"Муниципальное казенное общеобразовательное учреждение “Суджанская средняя общеобразовательная школа № 1” Суджанского района Курской области (307800, Курская область, Суджанский район, г. Суджа, ул. Щепкина, д. 16)"
"Муниципальное казенное общеобразовательное учреждение “Суджанская средняя общеобразовательная школа № 2” Суджанского района Курской области (307801, Курская область, Суджанский район, г. Суджа, ул. Октябрьская, д. 12)"
"Муниципальное казенное общеобразовательное учреждение “Толкачевская основная общеобразовательная школа” (307605, Курская область, Конышевский район, с. Толкачевка)"
"Муниципальное казенное общеобразовательное учреждение “Толпинская средняя общеобразовательная школа” Кореневского района Курской области (307442, Курская область, Кореневский район, с. Толпино, д. 2)"
"Муниципальное казенное общеобразовательное учреждение “Успенская средняя общеобразовательная школа” Касторенского района Курской области (306712, Курская область, Касторенский район, с. Успенка)"
"Муниципальное казенное общеобразовательное учреждение “Фатежская средняя общеобразовательная школа № 1” Фатежского района Курской области (307100, Курская область, Фатежский район, г. Фатеж, ул. Красная, зд. 26)"
"Муниципальное казенное общеобразовательное учреждение “Фатежская средняя общеобразовательная школа № 2” Фатежского района Курской области (307100, Курская область, Фатежский район, г. Фатеж, ул. Тихая, д. 33)"
"Муниципальное казенное общеобразовательное учреждение “Фентисовская основная общеобразовательная школа” Золотухинского района Курской области (306030, Курская область, Золотухинский район, с. Фентисово, д. 61)"
"Муниципальное казенное общеобразовательное учреждение “Чаплинская средняя общеобразовательная школа” Курчатовского района Курской области (307227, Курская область, Курчатовский район, с. Чапли)"
"Муниципальное казенное общеобразовательное учреждение “Черемисиновская средняя общеобразовательная школа имени Героя Советского Союза И.Ф. Алтухова” Черемисиновского района Курской области (306440, Курская область, Черемисиновский район, пгт. Черемисиново, ул. Советская, д. 27)"
"Муниципальное казенное общеобразовательное учреждение “Черкасскопореченская средняя общеобразовательная школа Суджанского района Курской области” (307832, Курская область, Суджанский район, с. Черкасское Поречное, ул. Выгонок-2, д. 9)"
"Муниципальное казенное общеобразовательное учреждение “Черницынская средняя общеобразовательная школа” Октябрьского района Курской области (307207, Курская область, м.р-н Октябрьский, с. п. Черницынский сельсовет, с. Черницыно, ул. Октябрьская, зд. 458А)"
"Муниципальное казенное общеобразовательное учреждение “Черновецкая средняя общеобразовательная школа” Пристенского района Курской области (306228, Курская область, м.р-н Пристенский, с. п. Черновецкий сельсовет, с. Черновец, ул. Центральная, стр. 9)"
"Муниципальное казенное общеобразовательное учреждение “Шептуховская средняя общеобразовательная школа” Кореневского района Курской области (307422, Курская область, Кореневский район, с. Шептуховка, ул. Молодежная, д. 10)"
"Муниципальное казенное общеобразовательное учреждение “Шуклинская средняя общеобразовательная школа имени Героя Советского Союза Рукавицына Владимира Павловича” Фатежского района Курской области (307112, Курская область, Фатежский район, д. Поздняково)"
"Муниципальное казенное общеобразовательное учреждение “Шумаковская средняя общеобразовательная школа имени Героя Российской Федерации Виктора Третьякевича” Солнцевского района Курской области (306110, Курская область, Солнцевский район, с. Шумаково, ул. Центральная, д. 57)"
"Муниципальное казенное общеобразовательное учреждение “Ясеновская средняя общеобразовательная школа имени Героя Российской Федерации Виктора Иосифовича Третьякевича” (306803, Курская область, Горшеченский район, с. Ясенки, ул. В. Третьякевича, д. 130)"
"Муниципальное казённое вечернее (сменное) общеобразовательное учреждение “Вечерняя (сменная) общеобразовательная школа г. Дмитриева” Дмитриевского района Курской области (307500, Курская область, Дмитриевский район, г. Дмитриев, ул. Ленина, д. 79)"
"Муниципальное казённое общеобразовательное учреждение “2-я Выгорновская основная общеобразовательная школа” (307060, Курская область, Тимский район, с. 2-е Выгорное, ул. Придорожная, д. 11)"
"Муниципальное казённое общеобразовательное учреждение “Банинская основная общеобразовательная школа” Фатежского района Курской области (307109, Курская область, Фатежский район, с. 1-е Банино)"
"Муниципальное казённое общеобразовательное учреждение “Берёзовская средняя общеобразовательная школа” Дмитриевского района Курской области (307523, Курская область, Дмитриевский район, с. Береза)"
"Муниципальное казённое общеобразовательное учреждение “Брусовская средняя общеобразовательная школа” Поныровского района Курской области (306015, Курская область, Поныровский район, с. Брусовое)"
"Муниципальное казённое общеобразовательное учреждение “Булгаковская основная общеобразовательная школа” (307063, Курская область, Тимский район, д. Барковка, ул. Школьная, д. 5)"
"Муниципальное казённое общеобразовательное учреждение “Быстрецкая средняя общеобразовательная школа имени Героя Советского Союза Орехова Т.Ф.” (307076, Курская область, Тимский район, с. Быстрецы, ул. Новая, д. 22)"
"Муниципальное казённое общеобразовательное учреждение “Введенская основная общеобразовательная школа” (307072, Курская область, Тимский район, с. Введенка, ул. Школьная, д. 4)"
"Муниципальное казённое общеобразовательное учреждение “Веселовская средняя общеобразовательная школа” Глушковского района Курской области (307452, Курская область, Глушковский район, с. Веселое, ул. Советская, д. 2)"
"Муниципальное казённое общеобразовательное учреждение “Волобуевская средняя общеобразовательная школа” (306121, Курская область, Тимский район, с. Волобуевка)"
"Муниципальное казённое общеобразовательное учреждение “Гламаздинская средняя общеобразовательная школа” Хомутовского района Курской области (307550, Курская область, Хомутовский район, с. Гламаздино, ул. Новая, д. 13)"
"Муниципальное казённое общеобразовательное учреждение “Гниловская основная общеобразовательная школа” (307065, Курская область, Тимский район, с. Гнилое, ул. Ниженка, д. 1)"
"Муниципальное казённое общеобразовательное учреждение “Калиновская средняя общеобразовательная школа” Хомутовского района Курской области (307573, Курская область, Хомутовский район, с. Калиновка, ул. Пионерская, д. 1)"
"Муниципальное казённое общеобразовательное учреждение “Коммунаровская средняя общеобразовательная школа” Беловского района Курской области (307921, Курская область, Беловский район, п. Коммунар, ул. Дружбы, д. 2)"
"Муниципальное казённое общеобразовательное учреждение “Коровяковская средняя общеобразовательная школа” Глушковского района Курской области (307473, Курская область, Глушковский район, с. Коровяковка, ул. Ленина, д. 58)"
"Муниципальное казённое общеобразовательное учреждение “Крупецкая средняя общеобразовательная школа” Дмитриевского района Курской области (307509, Курская область, Дмитриевский район, с. Крупец)"
"Муниципальное казённое общеобразовательное учреждение “Кульбакинская средняя общеобразовательная школа” Глушковского района Курской области (307462, Курская область, Глушковский район, с. Кульбаки)"
"Муниципальное казённое общеобразовательное учреждение “Леженская основная общеобразовательная школа” (307070, Курская область, Тимский район, с. Леженьки, ул. Школьная, д. 17)"
"Муниципальное казённое общеобразовательное учреждение “Малолокнянская средняя общеобразовательная школа” Суджанского района Курской области (307835, Курская область, Суджанский район, с. Малая Локня, ул. Молодежная, д. 7)"
"Муниципальное казённое общеобразовательное учреждение “Марковская средняя общеобразовательная школа” Глушковского района Курской области (307475, Курская область, Глушковский район, с. Марково, ул. Школьная, д. 22)"
"Муниципальное казённое общеобразовательное учреждение “Мелавская средняя общеобразовательная школа имени Антона Дмитриевича Казакова” (306825, Курская область, Горшеченский район, с. Новомеловое, ул. Центральная, д. 61)"
"Муниципальное казённое общеобразовательное учреждение “Миленинская основная общеобразовательная школа” Фатежского района Курской области (307107, Курская область, Фатежский район, с. Миленино)"
"Муниципальное казённое общеобразовательное учреждение “Миролюбовская основная общеобразовательная школа” Фатежского района Курской области (307110, Курская область, Фатежский район, д. Миролюбово)"
"Муниципальное казённое общеобразовательное учреждение “Нижнемордокская средняя общеобразовательная школа” Глушковского района Курской области (307456, Курская область, Глушковский район, с. Нижний Мордок, пер. Школьный, д. 2)"
"Муниципальное казённое общеобразовательное учреждение “Никольская средняя общеобразовательная школа” Щигровского района Курской области (306534, Курская область, Щигровский район, д. Длинная)"
"Муниципальное казённое общеобразовательное учреждение “Новоандросовская средняя общеобразовательная школа Железногорского района Курской области” (307160, Курская область, Железногорский район, п. Новоандросово)"
"Муниципальное казённое общеобразовательное учреждение “Новокасторенская средняя общеобразовательная школа” Касторенского района Курской области (306707, Курская область, Касторенский район, пгт. Новокасторное, ул. Железнодорожная, д. 22)"
"Муниципальное казённое общеобразовательное учреждение “Октябрьская средняя общеобразовательная школа имени Героя России Виктора Семёновича Оськина” Касторенского района Курской области (306720, Курская область, Касторенский район, п. Лачиново, ул. Школьная, д. 21)"
"Муниципальное казённое общеобразовательное учреждение “Ольховская средняя общеобразовательная школа” Хомутовского района Курской области (307555, Курская область, Хомутовский район, с. Ольховка, ул. Школьная, д. 5)"
"Муниципальное казённое общеобразовательное учреждение “Первоавгустовская средняя общеобразовательная школа” Дмитриевского района Курской области (307510, Курская область, Дмитриевский район, рп. Первоавгустовский, ул. Пионерская, д. 5)"
"Муниципальное казённое общеобразовательное учреждение “Первомайская основная общеобразовательная школа” Поныровского района Курской области (306007, Курская область, Поныровский район, с. Первомайское, зд. 71)"
"Муниципальное казённое общеобразовательное учреждение “Погоженская основная общеобразовательная школа” (307078, Курская область, Тимский район, с. Погожее, ул. имени Сталина, д. 40)"
"Муниципальное казённое общеобразовательное учреждение “Рождественская основная общеобразовательная школа имени Героя Советского Союза И.М. Чертенкова” (307082, Курская область, Тимский район, с. Рождественка, ул. Школьная, д. 10)"
"Муниципальное казённое общеобразовательное учреждение “Саморядовская средняя общеобразовательная школа” Большесолдатского района Курской области (307846, Курская область, Большесолдатский район, с. Козыревка, д. 1)"
"Муниципальное казённое общеобразовательное учреждение “Седмиховская средняя общеобразовательная школа” Золотухинского района Курской области (306033, Курская область, Золотухинский район, д. Седмиховка, ул. Шевелёва С.Н., д. 4)"
"Муниципальное казённое общеобразовательное учреждение “Селинская средняя общеобразовательная школа” Дмитриевского района Курской области (307524, Курская область, Дмитриевский район, с. Селино)"
"Муниципальное казённое общеобразовательное учреждение “Снижанская средняя общеобразовательная школа” Дмитриевского района Курской области (307534, Курская область, Дмитриевский район, с. Снижа)"
"Муниципальное казённое общеобразовательное учреждение “Сокольская средняя общеобразовательная школа имени Героя Советского Союза Кретова А.Ф.” (307064, Курская область, Тимский район, с. Соколье, ул. Школьная, д. 23)"
"Муниципальное казённое общеобразовательное учреждение “Солдатская основная общеобразовательная школа” Фатежского района Курской области (307106, Курская область, Фатежский район, с. Солдатское)"
"Муниципальное казённое общеобразовательное учреждение “Сотниковская основная общеобразовательная школа имени Героя Советского Союза Телевинова А.Р.” Фатежского района Курской области (307108, Курская область, Фатежский район, с. Сотниково)"
"Муниципальное казённое общеобразовательное учреждение “Средняя общеобразовательная школа № 1 г. Дмитриева” Дмитриевского района Курской области (307500, Курская область, Дмитриевский район, г. Дмитриев, пр-кт Советских Космонавтов, д. 2)"
"Муниципальное казённое общеобразовательное учреждение “Средняя общеобразовательная школа № 2 г. Дмитриева” Дмитриевского района Курской области (307500, Курская область, Дмитриевский район, г. Дмитриев, ул. Володарского, д. 37)"
"Муниципальное казённое общеобразовательное учреждение “Становская средняя общеобразовательная школа” (307081, Курская область, Тимский район, с. Становое, ул. Бахаровская, д. 41)"
"Муниципальное казённое общеобразовательное учреждение “Сторожевская основная общеобразовательная школа” Большесолдатского района Курской области (307844, Курская область, Большесолдатский район, с. Сторожевое, ул. Центральная, д. 1)"
"Муниципальное казённое общеобразовательное учреждение “Сухиновская средняя общеобразовательная школа” Глушковского района Курской области (307465, Курская область, Глушковский район, с. Сухиновка, ул. Советская)"
"Муниципальное казённое общеобразовательное учреждение “Тёткинская средняя общеобразовательная школа № 1 им. Бочарникова” Глушковского района Курской области (307490, Курская область, Глушковский район, пгт. Теткино, ул. Коммунальная, д. 3)"
"Муниципальное казённое общеобразовательное учреждение “Тёткинская средняя общеобразовательная школа № 2” Глушковского района Курской области (307490, Курская область, Глушковский район, пгт. Теткино, ул. Урицкого, д. 114)"
"Муниципальное казённое общеобразовательное учреждение “Тимская средняя общеобразовательная школа имени Героя Советского Союза Н.В. Черных” (307060, Курская область, Тимский район, рп. Тим, ул. Ленина, д. 50)"
"Муниципальное казённое общеобразовательное учреждение “Успенская средняя общеобразовательная школа имени Героя Советского Союза С.К. Косинова” (307071, Курская область, Тимский район, с. Успенка, ул. Школьная, д. 3)"
"Муниципальное казённое общеобразовательное учреждение “Хмелевская основная общеобразовательная школа” Фатежского района Курской области (307125, Курская область, Фатежский район, с. Хмелевое, д. 18)"
"Муниципальное казённое общеобразовательное учреждение “Хомутовская средняя общеобразовательная школа имени Героя Советского Союза Н.И. Сечкина” Хомутовского района Курской области (307540, Курская область, Хомутовский район, рп. Хомутовка, ул. Кирова, д. 5)"
"Муниципальное общеобразовательное казенное учреждение “Амосовская средняя общеобразовательная школа” (307055, Курская область, Медвенский район, д. Амосовка, д. 54)"
"Муниципальное общеобразовательное казенное учреждение “Вторая Рождественская средняя общеобразовательная школа имени С.З. и Г.З. Пискуновых” (307050, Курская область, Медвенский район, д. Губановка, д. 6А)"
"Муниципальное общеобразовательное казенное учреждение “Высоконодворская средняя общеобразовательная школа имени трижды Героя Советского Союза И.Н. Кожедуба” (307035, Курская область, Медвенский район, х. Высоконские Дворы, ул. Магистральная, д. 2)"
"Муниципальное общеобразовательное казенное учреждение “Вышнереутчанская средняя общеобразовательная школа” (307048, Курская область, Медвенский район, с. Верхний Реутец, ул. Домики, д. 20)"
"Муниципальное общеобразовательное казенное учреждение “Паникинская средняя общеобразовательная школа” (307054, Курская область, Медвенский район, с. Паники, ул. Молодежная, д. 137Б)"
"Муниципальное общеобразовательное казенное учреждение “Спасская средняя общеобразовательная школа” (307040, Курская область, Медвенский район, д. Спасское, д. 36)"
"Муниципальное общеобразовательное учреждение “Больше-Бутырская основная общеобразовательная школа” (307012, Курская область, Мантуровский район, с. Большие Бутырки, ул. Центральная, д. 6)"
"Муниципальное общеобразовательное учреждение “Кривецкая основная общеобразовательная школа” Мантуровского района Курской области (307023, Курская область, Мантуровский район, с. Кривец, ул. Школьная, д. 1)"
"Муниципальное общеобразовательное учреждение “Кривецкая средняя общеобразовательная школа” (307024, Курская область, Мантуровский район, с. Сейм, ул. Школьная, д. 8)"
"Муниципальное общеобразовательное учреждение “Круто-Верховская основная общеобразовательная школа” (307025, Курская область, Мантуровский район, с. Крутые Верхи, ул. Школьная, д. 76)"
"Муниципальное общеобразовательное учреждение “Куськинская основная общеобразовательная школа” (307004, Курская область, Мантуровский район, с. Куськино, ул. Молодежная, д. 22А)"
"Муниципальное общеобразовательное учреждение “Мантуровская средняя общеобразовательная школа” Мантуровского района Курской области (307000, Курская область, Мантуровский район, с. Мантурово, ул. Маяковского, д. 1)"
"Муниципальное общеобразовательное учреждение “Мяснянская основная общеобразовательная школа” (307014, Курская область, Мантуровский район, с. Мяснянка, ул. Центральная, д. 37)"
"Муниципальное общеобразовательное учреждение “Останинская основная общеобразовательная школа” (307013, Курская область, Мантуровский район, с. Останино, ул. Центральная, д. 96)"
"Муниципальное общеобразовательное учреждение “Пузачинская средняя общеобразовательная школа” (307005, Курская область, Мантуровский район, с. Пузачи, ул. им. Е. Жилина, д. 13)"
"Муниципальное общеобразовательное учреждение “Репецкая средняя общеобразовательная школа” (307026, Курская область, Мантуровский район, х. Заосколье, ул. Центральная, д. 39)"
"Муниципальное общеобразовательное учреждение “Ястребовская средняя общеобразовательная школа имени И.И. Золотухина” (307020, Курская область, Мантуровский район, с. Ястребовка, ул. Мира, д. 95)"
"Муниципальное общеобразовательное учреждение “1-Засеймская средняя общеобразовательная школа” (307021, Курская область, Мантуровский район, с. 1 -е Засеймье, ул. Школьная, д. 52)"
"Муниципальное общеобразовательное учреждение “2-Засеймская средняя общеобразовательная школа” (307022, Курская область, Мантуровский район, с. 2-е Засеймье, ул. Центральная, зд. 63А)"
